Quarter,Year,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Quarter:  Q3-2023),2022 Passengers (10% sample)
4,2021,MCK,McCook Ben Nelson Regional,McCook,NE,408.42,451.14, 48 
4,2021,CDR,Chadron Municipal,Chadron,NE,493.25,544.84, 46 
4,2021,VQS,Antonio Rivera Rodriguez,Vieques,PR,727.00,803.04, 45 
4,2021,MSS,Massena International-Richards Field,Massena,NY,420.00,463.93, 42 
4,2021,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,516.00,569.97, 37 
4,2021,SOW,Show Low Regional,Show Low,AZ,413.12,456.33, 35 
4,2021,CNM,Cavern City Air Terminal,Carlsbad,NM,595.73,658.05, 33 
4,2021,HRO,Boone County,Harrison,AR,306.56,338.62, 33 
4,2021,ELD,South Arkansas Regional at Goodwin Field,El Dorado,AR,345.00,381.09, 29 
4,2021,HOT,Memorial Field,Hot Springs,AR,255.75,282.50, 26 
4,2021,VDZ,Valdez Pioneer Field,Valdez,AK,545.00,602.01, 25 
4,2021,MKL,McKellar-Sipes Regional,Jackson,TN,359.33,396.92, 24 
4,2021,MKK,Molokai,Hoolehua,HI,719.83,795.13, 23 
4,2021,HVR,Havre City-County,Havre,MT,531.25,586.82, 22 
4,2021,GDV,Dawson Community,Glendive,MT,405.00,447.36, 18 
4,2021,PDT,Eastern Oregon Regional at Pendleton,Pendleton,OR,510.79,564.21, 13 
4,2021,CPX,Benjamin Rivera Noriega,Culebra,PR,205.00,226.44, 11 
4,2021,CDB,Cold Bay Airport,Cold Bay,AK,870.00,961.00, 10 
4,2021,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,443.71,490.13, 9 
4,2021,MCN,Middle Georgia Regional,Macon,GA,303.00,334.69, 6 
4,2021,JHM,Kapalua Airport,Kapalua,HI,418.50,462.27, 4 
4,2021,SDP,Sand Point,Sandpoint,AK,781.75,863.52, 3 
4,2021,LNY,Lanai Airport,Lanai,HI,778.00,859.38, 2 
4,2021,MCE,Merced Yosemite Regional,Merced,CA,418.00,461.72, -   
4,2021,OGD,Ogden-Hinckley,Ogden,UT,96.28,106.35, -   
4,2021,FNL,Northern Colorado Regional,Fort Collins/Loveland,CO,134.29,148.33, -   
4,2021,HNM,Hana Airport,Hana,HI,1164.00,1285.75, -   
4,2021,MKT,Mankato Regional,Mankato,MN,247.50,273.39, -   
,,,,,,,,
,,,,,,,,
,,,,,,,,
